29,North,CO2,Ningxia,5.371625048634228,宁夏
30,Northeast,CO2,Ningxia,2.444245756506467,宁夏
31,Central,CO2,Ningxia,5.6080852301464,宁夏
32,Central Coast,CO2,Ningxia,2.6778421056262336,宁夏
33,South Coast,CO2,Ningxia,0.9506944999744085,宁夏
34,Southwest,CO2,Ningxia,1.9446416775777458,宁夏
35,Northwest,CO2,Ningxia,5.774312902186982,宁夏
36,EU,CO2,Ningxia,0.20406454083938572,宁夏
37,Non-EU,CO2,Ningxia,0.08467827314157099,宁夏
38,EA,CO2,Ningxia,0.5355343797114451,宁夏
39,BRIIAT,CO2,Ningxia,1.099237606336194,宁夏
40,NAFTA,CO2,Ningxia,0.37264780518166285,宁夏
41,RoW,CO2,Ningxia,1.6924016215495377,宁夏
43,North,Land,Ningxia,44.14220817819883,宁夏
44,Northeast,Land,Ningxia,77.30406693522484,宁夏
45,Central,Land,Ningxia,107.65249601295089,宁夏
46,Central Coast,Land,Ningxia,18.16190875195372,宁夏
47,South Coast,Land,Ningxia,27.491115749451748,宁夏
48,Southwest,Land,Ningxia,96.86640867325443,宁夏
49,Northwest,Land,Ningxia,274.2172754099894,宁夏
50,EU,Land,Ningxia,5.568706111872675,宁夏
51,Non-EU,Land,Ningxia,3.148721247931722,宁夏
52,EA,Land,Ningxia,1.4064140075647882,宁夏
53,BRIIAT,Land,Ningxia,152.72092749170824,宁夏
54,NAFTA,Land,Ningxia,58.93951684221599,宁夏
55,RoW,Land,Ningxia,271.66305812473485,宁夏
56,Ningxia,Water,North,686.6292890007686,宁夏
70,Ningxia,Energy,North,4.266253592013859,宁夏
84,Ningxia,CO2,North,12.543386034206405,宁夏
98,Ningxia,Land,North,4241.0177228966895,宁夏
112,Ningxia,Water,Northeast,137.94537087730274,宁夏
126,Ningxia,Energy,Northeast,0.7028193559497402,宁夏
140,Ningxia,CO2,Northeast,2.067500793218656,宁夏
154,Ningxia,Land,Northeast,851.944595625941,宁夏
168,Ningxia,Water,Central,481.39266470783576,宁夏
182,Ningxia,Energy,Central,1.6806045134535235,宁夏
196,Ningxia,CO2,Central,5.081884410358509,宁夏
210,Ningxia,Land,Central,3017.3907228307357,宁夏
224,Ningxia,Water,Central Coast,766.4998839457552,宁夏
238,Ningxia,Energy,Central Coast,2.067718689121864,宁夏
252,Ningxia,CO2,Central Coast,6.415339437897395,宁夏
266,Ningxia,Land,Central Coast,4830.867744393999,宁夏
280,Ningxia,Water,South Coast,139.69984376202623,宁夏
294,Ningxia,Energy,South Coast,0.7195551496597382,宁夏
308,Ningxia,CO2,South Coast,2.0991690557982494,宁夏
322,Ningxia,Land,South Coast,864.2986393141673,宁夏
336,Ningxia,Water,Southwest,229.55006354213165,宁夏
350,Ningxia,Energy,Southwest,0.7922820193018781,宁夏
364,Ningxia,CO2,Southwest,2.3911823935112118,宁夏
378,Ningxia,Land,Southwest,1439.7498381258733,宁夏
392,Ningxia,Water,Northwest,361.8165567674543,宁夏
406,Ningxia,Energy,Northwest,3.386645680912201,宁夏
420,Ningxia,CO2,Northwest,9.839943599678655,宁夏
434,Ningxia,Land,Northwest,2187.9883070065216,宁夏
448,Ningxia,Water,EU,100.90055964154149,宁夏
462,Ningxia,Energy,EU,0.7080424900452634,宁夏
476,Ningxia,CO2,EU,2.0299157562854475,宁夏
490,Ningxia,Land,EU,617.5657196530772,宁夏
504,Ningxia,Water,Non-EU,34.78133557092175,宁夏
518,Ningxia,Energy,Non-EU,0.24743204769424615,宁夏
532,Ningxia,CO2,Non-EU,0.708814521776553,宁夏
546,Ningxia,Land,Non-EU,212.72553389784807,宁夏
560,Ningxia,Water,EA,82.83015281547857,宁夏
574,Ningxia,Energy,EA,0.6219299021942731,宁夏
588,Ningxia,CO2,EA,1.7788609343379596,宁夏
602,Ningxia,Land,EA,505.975985635242,宁夏
616,Ningxia,Water,BRIIAT,105.23044536280273,宁夏
630,Ningxia,Energy,BRIIAT,0.6554546516899781,宁夏
644,Ningxia,CO2,BRIIAT,1.891724668915133,宁夏
658,Ningxia,Land,BRIIAT,648.0251555709993,宁夏
672,Ningxia,Water,NAFTA,179.1065080819994,宁夏
686,Ningxia,Energy,NAFTA,1.1758619359940237,宁夏
700,Ningxia,CO2,NAFTA,3.3893038447293002,宁夏
714,Ningxia,Land,NAFTA,1099.4811366908853,宁夏
728,Ningxia,Water,RoW,131.07050064986456,宁夏
742,Ningxia,Energy,RoW,1.043407812837398,宁夏
756,Ningxia,CO2,RoW,2.9760339112263527,宁夏
770,Ningxia,Land,RoW,798.1685609082562,宁夏
,source,EWCL,target,value,region
1,North,Water,Guizhou,521.3648226343059,贵州
2,Northeast,Water,Guizhou,271.6550673794967,贵州
3,Central,Water,Guizhou,1146.1965416371313,贵州
4,Central Coast,Water,Guizhou,285.3572791852668,贵州
5,South Coast,Water,Guizhou,383.6757092796111,贵州
6,Southwest,Water,Guizhou,1014.1095809072184,贵州
7,Northwest,Water,Guizhou,352.78916030509254,贵州
8,EU,Water,Guizhou,25.803652207827078,贵州
9,Non-EU,Water,Guizhou,13.296688056449506,贵州
10,EA,Water,Guizhou,15.825034357003295,贵州
11,BRIIAT,Water,Guizhou,466.6973308557474,贵州
12,NAFTA,Water,Guizhou,290.1956380474043,贵州
13,RoW,Water,Guizhou,915.6395934474612,贵州
15,North,Energy,Guizhou,2.3669872186498204,贵州
16,Northeast,Energy,Guizhou,0.8982637372897622,贵州
17,Central,Energy,Guizhou,3.188157163306664,贵州
18,Central Coast,Energy,Guizhou,1.6488936429821333,贵州
19,South Coast,Energy,Guizhou,1.6812075193346239,贵州
20,Southwest,Energy,Guizhou,3.35784434655012,贵州
21,Northwest,Energy,Guizhou,1.7811701196994054,贵州
22,EU,Energy,Guizhou,0.36216857837138616,贵州
23,Non-EU,Energy,Guizhou,0.11116944043876478,贵州
24,EA,Energy,Guizhou,1.2173517466411303,贵州
25,BRIIAT,Energy,Guizhou,0.816804084735807,贵州
26,NAFTA,Energy,Guizhou,0.4867015890496192,贵州
27,RoW,Energy,Guizhou,2.3617851072821017,贵州
29,North,CO2,Guizhou,6.391017950708175,贵州
30,Northeast,CO2,Guizhou,2.408165107872142,贵州
31,Central,CO2,Guizhou,9.591069438945935,贵州
32,Central Coast,CO2,Guizhou,4.320081971519211,贵州
33,South Coast,CO2,Guizhou,4.496780180771798,贵州
34,Southwest,CO2,Guizhou,9.414345401611822,贵州
35,Northwest,CO2,Guizhou,4.923944757100429,贵州
36,EU,CO2,Guizhou,0.4190269574600127,贵州
37,Non-EU,CO2,Guizhou,0.16742236483603393,贵州
38,EA,CO2,Guizhou,1.1086643982132336,贵州
39,BRIIAT,CO2,Guizhou,1.8979986884302744,贵州
40,NAFTA,CO2,Guizhou,0.7601669966065244,贵州
41,RoW,CO2,Guizhou,2.945630324370606,贵州
43,North,Land,Guizhou,100.53622097320275,贵州
44,Northeast,Land,Guizhou,134.94974164841386,贵州
45,Central,Land,Guizhou,390.37533232477085,贵州
46,Central Coast,Land,Guizhou,53.841595372435236,贵州
47,South Coast,Land,Guizhou,149.38133263020615,贵州
48,Southwest,Land,Guizhou,795.8825893628773,贵州
49,Northwest,Land,Guizhou,809.0024606574875,贵州
50,EU,Land,Guizhou,12.245425664371405,贵州
51,Non-EU,Land,Guizhou,6.56764306310296,贵州
52,EA,Land,Guizhou,2.9771523423714346,贵州
53,BRIIAT,Land,Guizhou,349.1891194571414,贵州
54,NAFTA,Land,Guizhou,137.2233829698722,贵州
55,RoW,Land,Guizhou,621.5919937201897,贵州
56,Guizhou,Water,North,621.0029322296482,贵州
70,Guizhou,Energy,North,3.168515947867753,贵州
84,Guizhou,CO2,North,9.600422382714036,贵州
98,Guizhou,Land,North,500.0150108502181,贵州
112,Guizhou,Water,Northeast,103.13615451772253,贵州
126,Guizhou,Energy,Northeast,0.9620438051539666,贵州
140,Guizhou,CO2,Northeast,2.7772256467349434,贵州
154,Guizhou,Land,Northeast,77.92677142373174,贵州
168,Guizhou,Water,Central,1007.0147786394965,贵州
182,Guizhou,Energy,Central,9.524292024543545,贵州
196,Guizhou,CO2,Central,28.264670592067716,贵州
210,Guizhou,Land,Central,738.4845109139302,贵州
224,Guizhou,Water,Central Coast,947.1727988501801,贵州
238,Guizhou,Energy,Central Coast,4.683769642877028,贵州
252,Guizhou,CO2,Central Coast,14.091463581284664,贵州
266,Guizhou,Land,Central Coast,763.9021965430256,贵州
280,Guizhou,Water,South Coast,1842.914756686282,贵州
294,Guizhou,Energy,South Coast,7.125465857384111,贵州
308,Guizhou,CO2,South Coast,22.493119343790614,贵州
322,Guizhou,Land,South Coast,1494.4154235938613,贵州
336,Guizhou,Water,Southwest,1519.530132973401,贵州
350,Guizhou,Energy,Southwest,6.340328649237366,贵州
364,Guizhou,CO2,Southwest,19.72631890414502,贵州
378,Guizhou,Land,Southwest,1238.2237225799468,贵州
392,Guizhou,Water,Northwest,277.56186881649484,贵州
406,Guizhou,Energy,Northwest,1.8574641820684166,贵州
420,Guizhou,CO2,Northwest,5.496094245592008,贵州
434,Guizhou,Land,Northwest,216.1730630491142,贵州
448,Guizhou,Water,EU,177.9000124435961,贵州
462,Guizhou,Energy,EU,1.6791602012350928,贵州
476,Guizhou,CO2,EU,4.7826250143305,贵州
490,Guizhou,Land,EU,135.498905238582,贵州
504,Guizhou,Water,Non-EU,64.02449426220561,贵州
518,Guizhou,Energy,Non-EU,0.5871593778711013,贵州
532,Guizhou,CO2,Non-EU,1.674247895082557,贵州
546,Guizhou,Land,Non-EU,48.9414250779285,贵州
560,Guizhou,Water,EA,152.74249952342973,贵州
574,Guizhou,Energy,EA,1.3380286075639125,贵州
588,Guizhou,CO2,EA,3.82571899517725,贵州
602,Guizhou,Land,EA,117.59608487639822,贵州
616,Guizhou,Water,BRIIAT,161.10067497998386,贵州
630,Guizhou,Energy,BRIIAT,1.4443013355777934,贵州
644,Guizhou,CO2,BRIIAT,4.123102384968654,贵州
658,Guizhou,Land,BRIIAT,123.3802686397332,贵州
672,Guizhou,Water,NAFTA,316.0630784268228,贵州
686,Guizhou,Energy,NAFTA,2.856825992499375,贵州
700,Guizhou,CO2,NAFTA,8.17004195695072,贵州
714,Guizhou,Land,NAFTA,241.05050410850896,贵州
728,Guizhou,Water,RoW,239.55688873663362,贵州
742,Guizhou,Energy,RoW,2.371862370146293,贵州
756,Guizhou,CO2,RoW,6.733564275388133,贵州
770,Guizhou,Land,RoW,181.8404079494167,贵州
,source,EWCL,target,value,region
1,North,Water,Guangxi,1084.5237288481176,广西
2,Northeast,Water,Guangxi,576.2582962359926,广西
3,Central,Water,Guangxi,4149.655260765515,广西
4,Central Coast,Water,Guangxi,517.9904521419779,广西
5,South Coast,Water,Guangxi,596.4647904971467,广西
6,Southwest,Water,Guangxi,2199.509623712591,广西
7,Northwest,Water,Guangxi,729.3033478050769,广西
8,EU,Water,Guangxi,74.78260800603961,广西
9,Non-EU,Water,Guangxi,37.835919992391176,广西
10,EA,Water,Guangxi,39.63268304819901,广西
11,BRIIAT,Water,Guangxi,1867.0758032972033,广西
12,NAFTA,Water,Guangxi,1180.3901887044785,广西
13,RoW,Water,Guangxi,3218.8395180182547,广西
15,North,Energy,Guangxi,4.138704197672629,广西
16,Northeast,Energy,Guangxi,1.5256238225828138,广西
17,Central,Energy,Guangxi,6.849525630306395,广西
18,Central Coast,Energy,Guangxi,3.3292006576724944,广西
19,South Coast,Energy,Guangxi,3.2385011959597025,广西
20,Southwest,Energy,Guangxi,5.2978424083407285,广西
21,Northwest,Energy,Guangxi,3.217375725898056,广西
22,EU,Energy,Guangxi,0.8955646575607864,广西
23,Non-EU,Energy,Guangxi,0.2761143008790418,广西
24,EA,Energy,Guangxi,2.802817290250285,广西
25,BRIIAT,Energy,Guangxi,2.0004674101853666,广西
26,NAFTA,Energy,Guangxi,1.234427002223525,广西
27,RoW,Energy,Guangxi,5.354581615343828,广西
29,North,CO2,Guangxi,11.294138516855718,广西
30,Northeast,CO2,Guangxi,4.178196659533183,广西
31,Central,CO2,Guangxi,23.018498250819896,广西
32,Central Coast,CO2,Guangxi,8.669083292841048,广西
33,South Coast,CO2,Guangxi,8.494185627709083,广西
34,Southwest,CO2,Guangxi,16.572776217965398,广西
35,Northwest,CO2,Guangxi,8.963964601373291,广西
36,EU,CO2,Guangxi,1.0639857942737108,广西
37,Non-EU,CO2,Guangxi,0.4243262886684002,广西
38,EA,CO2,Guangxi,2.6519701387889345,广西
39,BRIIAT,CO2,Guangxi,5.2951608799537615,广西
40,NAFTA,CO2,Guangxi,2.1680814095982623,广西
41,RoW,CO2,Guangxi,7.699977202485348,广西
43,North,Land,Guangxi,200.94329788740188,广西
44,Northeast,Land,Guangxi,293.93554952723804,广西
45,Central,Land,Guangxi,1555.1712523752724,广西
46,Central Coast,Land,Guangxi,93.85744151188885,广西
47,South Coast,Land,Guangxi,238.62682588505126,广西
48,Southwest,Land,Guangxi,1844.3229477038415,广西
49,Northwest,Land,Guangxi,1826.5158532594687,广西
50,EU,Land,Guangxi,40.3794239952309,广西
51,Non-EU,Land,Guangxi,17.89553872117893,广西
52,EA,Land,Guangxi,7.397112157862309,广西
53,BRIIAT,Land,Guangxi,1347.052429246439,广西
54,NAFTA,Land,Guangxi,550.6461824162723,广西
55,RoW,Land,Guangxi,2236.080235044257,广西
56,Guangxi,Water,North,2223.184869645636,广西
70,Guangxi,Energy,North,2.1827367295657334,广西
84,Guangxi,CO2,North,7.314534302119358,广西
98,Guangxi,Land,North,1261.8760388887306,广西
112,Guangxi,Water,Northeast,407.0063054750123,广西
126,Guangxi,Energy,Northeast,0.7979579124302509,广西
140,Guangxi,CO2,Northeast,2.2788738176066907,广西
154,Guangxi,Land,Northeast,225.73342465346212,广西
168,Guangxi,Water,Central,2087.7564208496165,广西
182,Guangxi,Energy,Central,4.282813134124166,广西
196,Guangxi,CO2,Central,12.738601182634286,广西
210,Guangxi,Land,Central,1143.035805444946,广西
224,Guangxi,Water,Central Coast,1856.613024905628,广西
238,Guangxi,Energy,Central Coast,3.6327677331365984,广西
252,Guangxi,CO2,Central Coast,10.267929877524333,广西
266,Guangxi,Land,Central Coast,1030.390747835254,广西
280,Guangxi,Water,South Coast,2417.726931493471,广西
294,Guangxi,Energy,South Coast,5.636724884273494,广西
308,Guangxi,CO2,South Coast,15.845866614693344,广西
322,Guangxi,Land,South Coast,1325.2600260820357,广西
336,Guangxi,Water,Southwest,2151.049444262614,广西
350,Guangxi,Energy,Southwest,3.1199195887953,广西
364,Guangxi,CO2,Southwest,9.475092201037004,广西
378,Guangxi,Land,Southwest,1203.173637813391,广西
392,Guangxi,Water,Northwest,1767.1270867773758,广西
406,Guangxi,Energy,Northwest,1.571799359002719,广西
420,Guangxi,CO2,Northwest,5.390335543796009,广西
434,Guangxi,Land,Northwest,1001.9152993016919,广西
448,Guangxi,Water,EU,516.1440402910594,广西
462,Guangxi,Energy,EU,1.7484538291109784,广西
476,Guangxi,CO2,EU,4.5795319749356205,广西
490,Guangxi,Land,EU,278.27592187011794,广西
504,Guangxi,Water,Non-EU,184.24662680865583,广西
518,Guangxi,Energy,Non-EU,0.6197273006720043,广西
532,Guangxi,CO2,Non-EU,1.6243760052393206,广西
546,Guangxi,Land,Non-EU,99.43790739424813,广西
560,Guangxi,Water,EA,454.8677056136985,广西
574,Guangxi,Energy,EA,1.4493568470834144,广西
588,Guangxi,CO2,EA,3.8215002210163775,广西
602,Guangxi,Land,EA,246.56132143678613,广西
616,Guangxi,Water,BRIIAT,477.14225179566796,广西
630,Guangxi,Energy,BRIIAT,1.572686474949808,广西
644,Guangxi,CO2,BRIIAT,4.135995327414961,广西
658,Guangxi,Land,BRIIAT,257.9043895503258,广西
672,Guangxi,Water,NAFTA,924.552323375646,广西
686,Guangxi,Energy,NAFTA,3.0426744451662047,广西
700,Guangxi,CO2,NAFTA,7.998040936975832,广西
714,Guangxi,Land,NAFTA,498.1489462463536,广西
728,Guangxi,Water,RoW,689.9362176126135,广西
742,Guangxi,Energy,RoW,2.5212309372835997,广西
756,Guangxi,CO2,RoW,6.543397891560322,广西
770,Guangxi,Land,RoW,370.2751724531977,广西
,source,EWCL,target,value,region
1,North,Water,Shandong,3821.899585016077,山东
2,Northeast,Water,Shandong,8339.23246688806,山东
3,Central,Water,Shandong,5614.248999568707,山东
4,Central Coast,Water,Shandong,1444.7817674606254,山东
5,South Coast,Water,Shandong,192.7597063207351,山东
6,Southwest,Water,Shandong,2939.5578696903494,山东
7,Northwest,Water,Shandong,4215.6885212902835,山东
8,EU,Water,Shandong,315.9958567602336,山东
9,Non-EU,Water,Shandong,159.91061152710864,山东
10,EA,Water,Shandong,180.48621713736702,山东
11,BRIIAT,Water,Shandong,8759.020895577654,山东
12,NAFTA,Water,Shandong,5505.381352921121,山东
13,RoW,Water,Shandong,14786.210421789398,山东
15,North,Energy,Shandong,10.0392503223733,山东
16,Northeast,Energy,Shandong,8.688057202419646,山东
17,Central,Energy,Shandong,25.635444001291305,山东
18,Central Coast,Energy,Shandong,9.060415115756628,山东
19,South Coast,Energy,Shandong,1.4795181428826671,山东
20,Southwest,Energy,Shandong,4.592870356714492,山东
21,Northwest,Energy,Shandong,14.701414019533408,山东
22,EU,Energy,Shandong,3.819720658643252,山东
23,Non-EU,Energy,Shandong,1.1726025011102332,山东
24,EA,Energy,Shandong,13.524708331165996,山东
25,BRIIAT,Energy,Shandong,8.63387235130179,山东
26,NAFTA,Energy,Shandong,5.445744188876238,山东
27,RoW,Energy,Shandong,24.78322143691714,山东
29,North,CO2,Shandong,27.829243670235844,山东
30,Northeast,CO2,Shandong,28.388122693641556,山东
31,Central,CO2,Shandong,75.72373624881848,山东
32,Central Coast,CO2,Shandong,24.982093277783317,山东
33,South Coast,CO2,Shandong,3.8162347648082133,山东
34,Southwest,CO2,Shandong,15.255809998857412,山东
35,Northwest,CO2,Shandong,44.4003377872842,山东
36,EU,CO2,Shandong,4.376277833438666,山东
37,Non-EU,CO2,Shandong,1.761129268741615,山东
38,EA,CO2,Shandong,12.246622988287625,山东
39,BRIIAT,CO2,Shandong,22.6570738572133,山东
40,NAFTA,CO2,Shandong,9.460606888165579,山东
41,RoW,CO2,Shandong,35.64385698498888,山东
43,North,Land,Shandong,826.2655776885991,山东
44,Northeast,Land,Shandong,4436.932634722316,山东
45,Central,Land,Shandong,1388.6195399920625,山东
46,Central Coast,Land,Shandong,172.7390101700039,山东
47,South Coast,Land,Shandong,78.07521558905776,山东
48,Southwest,Land,Shandong,2173.953672786999,山东
49,Northwest,Land,Shandong,6463.709786933267,山东
50,EU,Land,Shandong,178.4089686181182,山东
51,Non-EU,Land,Shandong,75.31667008500382,山东
52,EA,Land,Shandong,32.298721019604436,山东
53,BRIIAT,Land,Shandong,6252.3664875382965,山东
54,NAFTA,Land,Shandong,2561.595871194157,山东
55,RoW,Land,Shandong,10270.899034442473,山东
56,Shandong,Water,North,5018.234708121364,山东
70,Shandong,Energy,North,14.255644260297856,山东
84,Shandong,CO2,North,41.254968160387236,山东
98,Shandong,Land,North,608.7699642939687,山东
112,Shandong,Water,Northeast,4959.971967054126,山东
126,Shandong,Energy,Northeast,10.744688185377063,山东
140,Shandong,CO2,Northeast,32.09527290483995,山东
154,Shandong,Land,Northeast,601.9262509390195,山东
168,Shandong,Water,Central,4596.160234455025,山东
182,Shandong,Energy,Central,12.64811507113983,山东
196,Shandong,CO2,Central,36.911445509989676,山东
210,Shandong,Land,Central,559.5063996210853,山东
224,Shandong,Water,Central Coast,9010.934069346216,山东
238,Shandong,Energy,Central Coast,17.510183900875994,山东
252,Shandong,CO2,Central Coast,52.386265637117724,山东
266,Shandong,Land,Central Coast,1092.4835679307148,山东
280,Shandong,Water,South Coast,1357.867703711952,山东
294,Shandong,Energy,South Coast,4.697187064542386,山东
308,Shandong,CO2,South Coast,13.401482928049084,山东
322,Shandong,Land,South Coast,165.53722221730914,山东
336,Shandong,Water,Southwest,1776.12467403839,山东
350,Shandong,Energy,Southwest,5.397712235226767,山东
364,Shandong,CO2,Southwest,15.590607344874769,山东
378,Shandong,Land,Southwest,216.7795119541666,山东
392,Shandong,Water,Northwest,3625.415470585708,山东
406,Shandong,Energy,Northwest,9.95969848652906,山东
420,Shandong,CO2,Northwest,29.047179136800697,山东
434,Shandong,Land,Northwest,441.29007499201475,山东
448,Shandong,Water,EU,2654.731712608449,山东
462,Shandong,Energy,EU,9.008795799199609,山东
476,Shandong,CO2,EU,25.774592486557776,山东
490,Shandong,Land,EU,326.94830189777184,山东
504,Shandong,Water,Non-EU,908.6948001735668,山东
518,Shandong,Energy,Non-EU,3.1475464145294403,山东
532,Shandong,CO2,Non-EU,8.99437815864874,山东
546,Shandong,Land,Non-EU,111.94933076208046,山东
560,Shandong,Water,EA,2398.6065494367317,山东
574,Shandong,Energy,EA,7.821730493594037,山东
588,Shandong,CO2,EA,22.431436170223286,山东
602,Shandong,Land,EA,294.8471599630044,山东
616,Shandong,Water,BRIIAT,2588.3405873746237,山东
630,Shandong,Energy,BRIIAT,8.33254754836394,山东
644,Shandong,CO2,BRIIAT,23.908619495543668,山东
658,Shandong,Land,BRIIAT,318.12897383068395,山东
672,Shandong,Water,NAFTA,4695.542923494563,山东
686,Shandong,Energy,NAFTA,15.516002142354402,山东
700,Shandong,CO2,NAFTA,44.64193201934406,山东
714,Shandong,Land,NAFTA,576.0360969024977,山东
728,Shandong,Water,RoW,3653.5430404038857,山东
742,Shandong,Energy,RoW,13.372401235114166,山东
756,Shandong,CO2,RoW,38.10778373876786,山东
770,Shandong,Land,RoW,450.0278158113481,山东
,source,EWCL,target,value,region
1,North,Water,Shannxi,3728.873412018792,陕西
2,Northeast,Water,Shannxi,1156.5092304957743,陕西
3,Central,Water,Shannxi,5078.671023801314,陕西
4,Central Coast,Water,Shannxi,1306.975337910418,陕西
5,South Coast,Water,Shannxi,1160.9646844629287,陕西
6,Southwest,Water,Shannxi,3537.5853904221813,陕西
7,Northwest,Water,Shannxi,1001.4596100937869,陕西
8,EU,Water,Shannxi,69.94669605951046,陕西
9,Non-EU,Water,Shannxi,35.65210054799502,陕西
10,EA,Water,Shannxi,39.696375895407826,陕西
11,BRIIAT,Water,Shannxi,1632.447717682258,陕西
12,NAFTA,Water,Shannxi,1017.2860909155822,陕西
13,RoW,Water,Shannxi,2937.639497055785,陕西
15,North,Energy,Shannxi,9.900826982784437,陕西
16,Northeast,Energy,Shannxi,2.6464247798480973,陕西
17,Central,Energy,Shannxi,13.004199910423896,陕西
18,Central Coast,Energy,Shannxi,5.505881196393445,陕西
19,South Coast,Energy,Shannxi,2.2599194382514374,陕西
20,Southwest,Energy,Shannxi,5.182741874212376,陕西
21,Northwest,Energy,Shannxi,4.852952268950032,陕西
22,EU,Energy,Shannxi,0.8939140823395847,陕西
23,Non-EU,Energy,Shannxi,0.27696524560704955,陕西
24,EA,Energy,Shannxi,2.9274571759160244,陕西
25,BRIIAT,Energy,Shannxi,2.110849480309652,陕西
26,NAFTA,Energy,Shannxi,1.214072987441494,陕西
27,RoW,Energy,Shannxi,5.907448118144882,陕西
29,North,CO2,Shannxi,28.03815438255162,陕西
30,Northeast,CO2,Shannxi,7.4051608541063905,陕西
31,Central,CO2,Shannxi,39.08421534072685,陕西
32,Central Coast,CO2,Shannxi,14.655239931074307,陕西
33,South Coast,CO2,Shannxi,6.750438719418847,陕西
34,Southwest,CO2,Shannxi,16.96767706469854,陕西
35,Northwest,CO2,Shannxi,13.584321854135588,陕西
36,EU,CO2,Shannxi,1.0366029627393305,陕西
37,Non-EU,CO2,Shannxi,0.4187181719963126,陕西
38,EA,CO2,Shannxi,2.6888122292840686,陕西
39,BRIIAT,CO2,Shannxi,5.287740621936387,陕西
40,NAFTA,CO2,Shannxi,2.030838859800611,陕西
41,RoW,CO2,Shannxi,8.368788919454326,陕西
43,North,Land,Shannxi,634.2453152534375,陕西
44,Northeast,Land,Shannxi,588.4770968523444,陕西
45,Central,Land,Shannxi,1359.9939411427426,陕西
46,Central Coast,Land,Shannxi,195.8692065149661,陕西
47,South Coast,Land,Shannxi,465.85314978545676,陕西
48,Southwest,Land,Shannxi,2615.329559574204,陕西
49,Northwest,Land,Shannxi,1944.9149434581022,陕西
50,EU,Land,Shannxi,36.55279049411007,陕西
51,Non-EU,Land,Shannxi,17.114145041704113,陕西
52,EA,Land,Shannxi,7.355992518402303,陕西
53,BRIIAT,Land,Shannxi,1183.1385391295807,陕西
54,NAFTA,Land,Shannxi,475.80630173028163,陕西
55,RoW,Land,Shannxi,2007.9740363114663,陕西
56,Shannxi,Water,North,1278.196390825225,陕西
70,Shannxi,Energy,North,6.138700471086564,陕西
84,Shannxi,CO2,North,16.879653360815254,陕西
98,Shannxi,Land,North,4626.189086934763,陕西
112,Shannxi,Water,Northeast,443.407722219075,陕西
126,Shannxi,Energy,Northeast,1.7627944004157239,陕西
140,Shannxi,CO2,Northeast,4.920309365987584,陕西
154,Shannxi,Land,Northeast,1614.6380188985254,陕西
168,Shannxi,Water,Central,2695.319460395317,陕西
182,Shannxi,Energy,Central,7.2475881632074195,陕西
196,Shannxi,CO2,Central,20.814600285087945,陕西
210,Shannxi,Land,Central,9891.230144299701,陕西
224,Shannxi,Water,Central Coast,1842.180764323436,陕西
238,Shannxi,Energy,Central Coast,8.109751993120396,陕西
252,Shannxi,CO2,Central Coast,22.589727849878518,陕西
266,Shannxi,Land,Central Coast,6689.7130502709415,陕西
280,Shannxi,Water,South Coast,1052.2160438871704,陕西
294,Shannxi,Energy,South Coast,4.139093523855776,陕西
308,Shannxi,CO2,South Coast,11.493829698183491,陕西
322,Shannxi,Land,South Coast,3830.2340523365033,陕西
336,Shannxi,Water,Southwest,1216.2500594630271,陕西
350,Shannxi,Energy,Southwest,4.573807107120983,陕西
364,Shannxi,CO2,Southwest,12.90842936436155,陕西
378,Shannxi,Land,Southwest,4425.833105409463,陕西
392,Shannxi,Water,Northwest,641.794247620489,陕西
406,Shannxi,Energy,Northwest,3.678417882386048,陕西
420,Shannxi,CO2,Northwest,10.190029824655483,陕西
434,Shannxi,Land,Northwest,2279.749536607884,陕西
448,Shannxi,Water,EU,310.32507017851054,陕西
462,Shannxi,Energy,EU,1.8777020025017597,陕西
476,Shannxi,CO2,EU,5.07307024958051,陕西
490,Shannxi,Land,EU,1114.8887388324595,陕西
504,Shannxi,Water,Non-EU,111.2367097963734,陕西
518,Shannxi,Energy,Non-EU,0.6638370542930441,陕西
532,Shannxi,CO2,Non-EU,1.7929848188800213,陕西
546,Shannxi,Land,Non-EU,400.0563377294617,陕西
560,Shannxi,Water,EA,259.60727433093587,陕西
574,Shannxi,Energy,EA,1.5865658136879484,陕西
588,Shannxi,CO2,EA,4.286925309534745,陕西
602,Shannxi,Land,EA,933.1015609463917,陕西
616,Shannxi,Water,BRIIAT,304.4364189705914,陕西
630,Shannxi,Energy,BRIIAT,1.6828963485604418,陕西
644,Shannxi,CO2,BRIIAT,4.5663301024297205,陕西
658,Shannxi,Land,BRIIAT,1098.0667963037529,陕西
672,Shannxi,Water,NAFTA,559.9290655873541,陕西
686,Shannxi,Energy,NAFTA,3.193140650094153,陕西
700,Shannxi,CO2,NAFTA,8.727397389024409,陕西
714,Shannxi,Land,NAFTA,2012.3664906446766,陕西
728,Shannxi,Water,RoW,411.04928361239797,陕西
742,Shannxi,Energy,RoW,2.7740744893747986,陕西
756,Shannxi,CO2,RoW,7.469577904088295,陕西
770,Shannxi,Land,RoW,1467.6933438479975,陕西
,source,EWCL,target,value,region
1,North,Water,Hebei,1942.0068679185001,河北
2,Northeast,Water,Hebei,3347.1242631671853,河北
3,Central,Water,Hebei,3810.959624306646,河北
4,Central Coast,Water,Hebei,1457.4583971160328,河北
5,South Coast,Water,Hebei,553.6113687002029,河北
